,components,username_folder_name,js_loc_in_each_js
0,d3-path___.path,2017-Purdue-UNAL-IronHack-ronaldsg20,20276.0
1,d3-selection_Modifying_.create,2017-Purdue-UNAL-IronHack-ronaldsg20,20276.0
2,d3-collection_Sets_.set,2017-Purdue-UNAL-IronHack-ronaldsg20,20276.0
0,d3-collection_Maps_.map,2017-Purdue-UNAL-IronHack-ronaldsg20,6247.0
1,d3-collection_Sets_.set,2017-Purdue-UNAL-IronHack-ronaldsg20,6247.0
2,d3-collection_Objects_.keys,2017-Purdue-UNAL-IronHack-ronaldsg20,6247.0
0,d3-selection_Selecting_.style,2017-Purdue-UNAL-IronHack-ronaldsg20,3154.0
1,d3-collection_Objects_.keys,2017-Purdue-UNAL-IronHack-ronaldsg20,3154.0
0,d3-color___.color,2017-Purdue-UNAL-IronHack-ronaldsg20,1254.0
1,d3-collection_Objects_.keys,2017-Purdue-UNAL-IronHack-ronaldsg20,1254.0
2,d3-color___.gray,2017-Purdue-UNAL-IronHack-ronaldsg20,1254.0
0,d3-shape_Lines_.line,2017-Purdue-UNAL-IronHack-ronaldsg20,24329.0
0,d3-collection_Objects_.keys,2017-Purdue-UNAL-IronHack-ronaldsg20,896.0
0,d3-fetch___.buffer,2017-Purdue-UNAL-IronHack-ronaldsg20,72905.0
1,d3-hierarchy___.pack,2017-Purdue-UNAL-IronHack-ronaldsg20,72905.0
2,d3-collection_Sets_.set,2017-Purdue-UNAL-IronHack-ronaldsg20,72905.0
3,d3-array_Statistics_.max,2017-Purdue-UNAL-IronHack-ronaldsg20,72905.0
4,d3-selection_Local_.local,2017-Purdue-UNAL-IronHack-ronaldsg20,72905.0
5,d3-selection_Selecting_.window,2017-Purdue-UNAL-IronHack-ronaldsg20,72905.0
6,d3-selection_Namespaces_.namespace,2017-Purdue-UNAL-IronHack-ronaldsg20,72905.0
7,d3-array_Statistics_.min,2017-Purdue-UNAL-IronHack-ronaldsg20,72905.0
8,d3-fetch___.json,2017-Purdue-UNAL-IronHack-ronaldsg20,72905.0
9,d3-path___.path,2017-Purdue-UNAL-IronHack-ronaldsg20,72905.0
10,d3-selection_Selecting_.style,2017-Purdue-UNAL-IronHack-ronaldsg20,72905.0
11,d3-timer___.timeout,2017-Purdue-UNAL-IronHack-ronaldsg20,72905.0
12,d3-shape_Areas_.area,2017-Purdue-UNAL-IronHack-ronaldsg20,72905.0
13,d3-shape_Stacks_.stack,2017-Purdue-UNAL-IronHack-ronaldsg20,72905.0
14,d3-selection_Modifying_.create,2017-Purdue-UNAL-IronHack-ronaldsg20,72905.0
15,d3-color___.color,2017-Purdue-UNAL-IronHack-ronaldsg20,72905.0
16,d3-collection_Objects_.keys,2017-Purdue-UNAL-IronHack-ronaldsg20,72905.0
17,d3-format___.format,2017-Purdue-UNAL-IronHack-ronaldsg20,72905.0
0,d3-selection_Local_.local,2017-Purdue-UNAL-IronHack-ronaldsg20,211631.0
1,d3-array_Statistics_.min,2017-Purdue-UNAL-IronHack-ronaldsg20,211631.0
2,d3-fetch___.json,2017-Purdue-UNAL-IronHack-ronaldsg20,211631.0
3,d3-selection_Selecting_.style,2017-Purdue-UNAL-IronHack-ronaldsg20,211631.0
4,d3-color___.color,2017-Purdue-UNAL-IronHack-ronaldsg20,211631.0
5,d3-fetch___.buffer,2017-Purdue-UNAL-IronHack-ronaldsg20,211631.0
6,d3-collection_Sets_.set,2017-Purdue-UNAL-IronHack-ronaldsg20,211631.0
7,d3-array_Statistics_.max,2017-Purdue-UNAL-IronHack-ronaldsg20,211631.0
8,d3-selection_Namespaces_.namespace,2017-Purdue-UNAL-IronHack-ronaldsg20,211631.0
9,d3-collection_Objects_.keys,2017-Purdue-UNAL-IronHack-ronaldsg20,211631.0
10,d3-hierarchy___.pack,2017-Purdue-UNAL-IronHack-ronaldsg20,211631.0
11,d3-selection_Selecting_.window,2017-Purdue-UNAL-IronHack-ronaldsg20,211631.0
12,d3-timer___.timeout,2017-Purdue-UNAL-IronHack-ronaldsg20,211631.0
13,d3-shape_Stacks_.stack,2017-Purdue-UNAL-IronHack-ronaldsg20,211631.0
14,d3-selection_Modifying_.create,2017-Purdue-UNAL-IronHack-ronaldsg20,211631.0
15,d3-collection_Maps_.map,2017-Purdue-UNAL-IronHack-ronaldsg20,211631.0
16,d3-shape_Areas_.area,2017-Purdue-UNAL-IronHack-ronaldsg20,211631.0
17,d3-path___.path,2017-Purdue-UNAL-IronHack-ronaldsg20,211631.0
18,d3-format___.format,2017-Purdue-UNAL-IronHack-ronaldsg20,211631.0
0,d3-collection_Sets_.set,2017-Purdue-UNAL-IronHack-ronaldsg20,1399.0
1,d3-array_Statistics_.min,2017-Purdue-UNAL-IronHack-ronaldsg20,1399.0
2,d3-array_Statistics_.max,2017-Purdue-UNAL-IronHack-ronaldsg20,1399.0
0,d3-collection_Objects_.values,2017-Purdue-UNAL-IronHack-ronaldsg20,1175.0
1,d3-array_Transformations_.merge,2017-Purdue-UNAL-IronHack-ronaldsg20,1175.0
2,d3-collection_Objects_.keys,2017-Purdue-UNAL-IronHack-ronaldsg20,1175.0
0,d3-collection_Objects_.values,2017-Purdue-UNAL-IronHack-ronaldsg20,1175.0
1,d3-array_Transformations_.merge,2017-Purdue-UNAL-IronHack-ronaldsg20,1175.0
2,d3-collection_Objects_.keys,2017-Purdue-UNAL-IronHack-ronaldsg20,1175.0
0,d3-path___.path,2017-Purdue-UNAL-IronHack-ronaldsg20,2248.0
0,d3-shape_Stacks_.stack,2017-Purdue-UNAL-IronHack-ronaldsg20,284.0
0,d3-fetch___.buffer,2017-Purdue-UNAL-IronHack-ronaldsg20,102826.0
1,d3-hierarchy___.pack,2017-Purdue-UNAL-IronHack-ronaldsg20,102826.0
2,d3-collection_Sets_.set,2017-Purdue-UNAL-IronHack-ronaldsg20,102826.0
3,d3-selection_Local_.local,2017-Purdue-UNAL-IronHack-ronaldsg20,102826.0
4,d3-selection_Selecting_.window,2017-Purdue-UNAL-IronHack-ronaldsg20,102826.0
5,d3-selection_Namespaces_.namespace,2017-Purdue-UNAL-IronHack-ronaldsg20,102826.0
6,d3-fetch___.json,2017-Purdue-UNAL-IronHack-ronaldsg20,102826.0
7,d3-path___.path,2017-Purdue-UNAL-IronHack-ronaldsg20,102826.0
8,d3-selection_Selecting_.style,2017-Purdue-UNAL-IronHack-ronaldsg20,102826.0
9,d3-shape_Areas_.area,2017-Purdue-UNAL-IronHack-ronaldsg20,102826.0
10,d3-shape_Stacks_.stack,2017-Purdue-UNAL-IronHack-ronaldsg20,102826.0
11,d3-selection_Modifying_.create,2017-Purdue-UNAL-IronHack-ronaldsg20,102826.0
12,d3-color___.color,2017-Purdue-UNAL-IronHack-ronaldsg20,102826.0
13,d3-collection_Objects_.keys,2017-Purdue-UNAL-IronHack-ronaldsg20,102826.0
14,d3-format___.format,2017-Purdue-UNAL-IronHack-ronaldsg20,102826.0
0,d3-collection_Sets_.set,2017-Purdue-UNAL-IronHack-ronaldsg20,1440.0
0,d3-selection_Modifying_.create,2017-Purdue-UNAL-IronHack-ronaldsg20,1029.0
0,d3-selection_Modifying_.create,2017-Purdue-UNAL-IronHack-ronaldsg20,1066.0
0,d3-selection_Modifying_.create,2017-Purdue-UNAL-IronHack-ronaldsg20,1028.0
0,d3-selection_Modifying_.create,2017-Purdue-UNAL-IronHack-ronaldsg20,1457.0
0,d3-selection_Modifying_.create,2017-Purdue-UNAL-IronHack-ronaldsg20,1241.0
0,d3-selection_Modifying_.create,2017-Purdue-UNAL-IronHack-ronaldsg20,2584.0
1,d3-collection_Sets_.set,2017-Purdue-UNAL-IronHack-ronaldsg20,2584.0
0,d3-path___.path,2017-Purdue-UNAL-IronHack-ronaldsg20,18223.0
1,d3-shape_Stacks_.stack,2017-Purdue-UNAL-IronHack-ronaldsg20,18223.0
2,d3-collection_Sets_.set,2017-Purdue-UNAL-IronHack-ronaldsg20,18223.0
3,d3-dispatch___.dispatch,2017-Purdue-UNAL-IronHack-ronaldsg20,18223.0
0,d3-shape_Stacks_.stack,2017-Purdue-UNAL-IronHack-ronaldsg20,284.0
0,d3-shape_Stacks_.stack,2017-Purdue-UNAL-IronHack-ronaldsg20,284.0
0,d3-selection_Selecting_.window,2017-Purdue-UNAL-IronHack-ronaldsg20,6100.0
0,d3-fetch___.buffer,2017-Purdue-UNAL-IronHack-ronaldsg20,725.0
0,d3-fetch___.buffer,2017-Purdue-UNAL-IronHack-ronaldsg20,6411.0
0,d3-fetch___.buffer,2017-Purdue-UNAL-IronHack-ronaldsg20,2198.0
1,d3-collection_Sets_.set,2017-Purdue-UNAL-IronHack-ronaldsg20,2198.0
0,d3-fetch___.buffer,2017-Purdue-UNAL-IronHack-ronaldsg20,3121.0
0,d3-timer___.timeout,2017-Purdue-UNAL-IronHack-ronaldsg20,2727.0
1,d3-fetch___.json,2017-Purdue-UNAL-IronHack-ronaldsg20,2727.0
0,d3-path___.path,2017-Purdue-UNAL-IronHack-ronaldsg20,4089.0
1,d3-fetch___.json,2017-Purdue-UNAL-IronHack-ronaldsg20,4089.0
0,d3-collection_Objects_.keys,2017-Purdue-UNAL-IronHack-ronaldsg20,297.0
0,d3-fetch___.buffer,2017-Purdue-UNAL-IronHack-ronaldsg20,10960.0
1,d3-hierarchy___.pack,2017-Purdue-UNAL-IronHack-ronaldsg20,10960.0
0,d3-fetch___.buffer,2017-Purdue-UNAL-IronHack-ronaldsg20,14672.0
1,d3-hierarchy___.pack,2017-Purdue-UNAL-IronHack-ronaldsg20,14672.0
0,d3-selection_Modifying_.create,2017-Purdue-UNAL-IronHack-ronaldsg20,1055.0
0,d3-array_Transformations_.merge,2017-Purdue-UNAL-IronHack-ronaldsg20,2330.0
1,d3-collection_Objects_.keys,2017-Purdue-UNAL-IronHack-ronaldsg20,2330.0
0,d3-transition___.active,2017-Purdue-UNAL-IronHack-ronaldsg20,23184.0
1,d3-array_Statistics_.min,2017-Purdue-UNAL-IronHack-ronaldsg20,23184.0
2,d3-array_Statistics_.max,2017-Purdue-UNAL-IronHack-ronaldsg20,23184.0
0,d3-fetch___.buffer,2017-Purdue-UNAL-IronHack-ronaldsg20,4228.0
0,d3-fetch___.buffer,2017-Purdue-UNAL-IronHack-ronaldsg20,8062.0
0,d3-collection_Maps_.map,2017-Purdue-UNAL-IronHack-ronaldsg20,9432.0
1,d3-selection_Modifying_.create,2017-Purdue-UNAL-IronHack-ronaldsg20,9432.0
2,d3-collection_Objects_.keys,2017-Purdue-UNAL-IronHack-ronaldsg20,9432.0
0,d3-fetch___.buffer,2017-Purdue-UNAL-IronHack-ronaldsg20,27620.0
1,d3-collection_Sets_.set,2017-Purdue-UNAL-IronHack-ronaldsg20,27620.0
2,d3-array_Transformations_.merge,2017-Purdue-UNAL-IronHack-ronaldsg20,27620.0
3,d3-array_Statistics_.max,2017-Purdue-UNAL-IronHack-ronaldsg20,27620.0
4,d3-selection_Local_.local,2017-Purdue-UNAL-IronHack-ronaldsg20,27620.0
5,d3-timer___.now,2017-Purdue-UNAL-IronHack-ronaldsg20,27620.0
6,d3-selection_Modifying_.create,2017-Purdue-UNAL-IronHack-ronaldsg20,27620.0
7,d3-path___.path,2017-Purdue-UNAL-IronHack-ronaldsg20,27620.0
8,d3-collection_Objects_.keys,2017-Purdue-UNAL-IronHack-ronaldsg20,27620.0
9,d3-format___.format,2017-Purdue-UNAL-IronHack-ronaldsg20,27620.0
0,d3-array_Transformations_.merge,2017-Purdue-UNAL-IronHack-ronaldsg20,16935.0
1,d3-collection_Sets_.set,2017-Purdue-UNAL-IronHack-ronaldsg20,16935.0
2,d3-array_Statistics_.max,2017-Purdue-UNAL-IronHack-ronaldsg20,16935.0
3,d3-array_Statistics_.min,2017-Purdue-UNAL-IronHack-ronaldsg20,16935.0
4,d3-selection_Modifying_.create,2017-Purdue-UNAL-IronHack-ronaldsg20,16935.0
5,d3-path___.path,2017-Purdue-UNAL-IronHack-ronaldsg20,16935.0
6,d3-collection_Objects_.keys,2017-Purdue-UNAL-IronHack-ronaldsg20,16935.0
7,d3-format___.format,2017-Purdue-UNAL-IronHack-ronaldsg20,16935.0
0,d3-collection_Maps_.map,2017-Purdue-UNAL-IronHack-ronaldsg20,1568.0
1,d3-collection_Objects_.keys,2017-Purdue-UNAL-IronHack-ronaldsg20,1568.0
2,d3-format___.format,2017-Purdue-UNAL-IronHack-ronaldsg20,1568.0
0,d3-selection_Local_.local,2017-Purdue-UNAL-IronHack-ronaldsg20,2788.0
1,d3-path___.path,2017-Purdue-UNAL-IronHack-ronaldsg20,2788.0
0,d3-collection_Sets_.set,2017-Purdue-UNAL-IronHack-ronaldsg20,18040.0
1,d3-selection_Local_.local,2017-Purdue-UNAL-IronHack-ronaldsg20,18040.0
2,d3-fetch___.json,2017-Purdue-UNAL-IronHack-ronaldsg20,18040.0
3,d3-selection_Modifying_.create,2017-Purdue-UNAL-IronHack-ronaldsg20,18040.0
4,d3-path___.path,2017-Purdue-UNAL-IronHack-ronaldsg20,18040.0
5,d3-collection_Objects_.keys,2017-Purdue-UNAL-IronHack-ronaldsg20,18040.0
0,d3-timer___.timeout,2017-Purdue-UNAL-IronHack-ronaldsg20,9181.0
1,d3-selection_Modifying_.create,2017-Purdue-UNAL-IronHack-ronaldsg20,9181.0
2,d3-collection_Sets_.set,2017-Purdue-UNAL-IronHack-ronaldsg20,9181.0
0,d3-selection_Selecting_.style,2017-Purdue-UNAL-IronHack-ronaldsg20,4877.0
1,d3-selection_Modifying_.create,2017-Purdue-UNAL-IronHack-ronaldsg20,4877.0
2,d3-collection_Sets_.set,2017-Purdue-UNAL-IronHack-ronaldsg20,4877.0
3,d3-shape_Areas_.area,2017-Purdue-UNAL-IronHack-ronaldsg20,4877.0
0,d3-fetch___.json,2017-Purdue-UNAL-IronHack-ronaldsg20,1087.0
0,d3-path___.path,2017-Purdue-UNAL-IronHack-ronaldsg20,4947.0
0,d3-selection_Local_.local,2017-Purdue-UNAL-IronHack-ronaldsg20,6129.0
1,d3-path___.path,2017-Purdue-UNAL-IronHack-ronaldsg20,6129.0
0,d3-fetch___.buffer,2017-Purdue-UNAL-IronHack-ronaldsg20,7652.0
1,d3-hierarchy___.pack,2017-Purdue-UNAL-IronHack-ronaldsg20,7652.0
0,d3-selection_Selecting_.window,2017-Purdue-UNAL-IronHack-ronaldsg20,8145.0
0,d3-path___.path,2017-Purdue-UNAL-IronHack-ronaldsg20,4089.0
1,d3-fetch___.json,2017-Purdue-UNAL-IronHack-ronaldsg20,4089.0
0,d3-selection_Namespaces_.namespace,2017-Purdue-UNAL-IronHack-ronaldsg20,4758.0
1,d3-color___.color,2017-Purdue-UNAL-IronHack-ronaldsg20,4758.0
2,d3-format___.format,2017-Purdue-UNAL-IronHack-ronaldsg20,4758.0
0,d3-selection_Local_.local,2017-Purdue-UNAL-IronHack-ronaldsg20,3763.0
1,d3-selection_Namespaces_.namespace,2017-Purdue-UNAL-IronHack-ronaldsg20,3763.0
2,d3-selection_Selecting_.style,2017-Purdue-UNAL-IronHack-ronaldsg20,3763.0
3,d3-color___.color,2017-Purdue-UNAL-IronHack-ronaldsg20,3763.0
4,d3-format___.format,2017-Purdue-UNAL-IronHack-ronaldsg20,3763.0
0,d3-selection_Namespaces_.namespace,2017-Purdue-UNAL-IronHack-ronaldsg20,4096.0
1,d3-shape_Stacks_.stack,2017-Purdue-UNAL-IronHack-ronaldsg20,4096.0
2,d3-color___.color,2017-Purdue-UNAL-IronHack-ronaldsg20,4096.0
3,d3-format___.format,2017-Purdue-UNAL-IronHack-ronaldsg20,4096.0
0,d3-path___.path,2017-Purdue-UNAL-IronHack-ronaldsg20,4089.0
1,d3-fetch___.json,2017-Purdue-UNAL-IronHack-ronaldsg20,4089.0
0,d3-selection_Namespaces_.namespace,2017-Purdue-UNAL-IronHack-ronaldsg20,4884.0
1,d3-color___.color,2017-Purdue-UNAL-IronHack-ronaldsg20,4884.0
2,d3-format___.format,2017-Purdue-UNAL-IronHack-ronaldsg20,4884.0
0,d3-selection_Local_.local,2017-Purdue-UNAL-IronHack-ronaldsg20,4141.0
1,d3-selection_Namespaces_.namespace,2017-Purdue-UNAL-IronHack-ronaldsg20,4141.0
2,d3-selection_Selecting_.style,2017-Purdue-UNAL-IronHack-ronaldsg20,4141.0
3,d3-color___.color,2017-Purdue-UNAL-IronHack-ronaldsg20,4141.0
4,d3-format___.format,2017-Purdue-UNAL-IronHack-ronaldsg20,4141.0
0,d3-selection_Namespaces_.namespace,2017-Purdue-UNAL-IronHack-ronaldsg20,4196.0
1,d3-shape_Stacks_.stack,2017-Purdue-UNAL-IronHack-ronaldsg20,4196.0
2,d3-color___.color,2017-Purdue-UNAL-IronHack-ronaldsg20,4196.0
3,d3-format___.format,2017-Purdue-UNAL-IronHack-ronaldsg20,4196.0
0,d3-path___.path,2017-Purdue-UNAL-IronHack-ronaldsg20,2168.0
0,d3-hierarchy___.pack,2017-Purdue-UNAL-IronHack-ronaldsg20,7755.0
1,d3-fetch___.json,2017-Purdue-UNAL-IronHack-ronaldsg20,7755.0
0,d3-path___.path,2017-Purdue-UNAL-IronHack-ronaldsg20,12240.0
1,d3-timer___.timeout,2017-Purdue-UNAL-IronHack-ronaldsg20,12240.0
2,d3-hierarchy___.pack,2017-Purdue-UNAL-IronHack-ronaldsg20,12240.0
3,d3-collection_Sets_.set,2017-Purdue-UNAL-IronHack-ronaldsg20,12240.0
0,d3-path___.path,2017-Purdue-UNAL-IronHack-ronaldsg20,1614.0
0,d3-collection_Sets_.set,2017-Purdue-UNAL-IronHack-ronaldsg20,1055.0
0,d3-path___.path,2017-Purdue-UNAL-IronHack-ronaldsg20,4057.0
1,d3-selection_Modifying_.create,2017-Purdue-UNAL-IronHack-ronaldsg20,4057.0
2,d3-collection_Sets_.set,2017-Purdue-UNAL-IronHack-ronaldsg20,4057.0
0,d3-selection_Local_.local,2017-Purdue-UNAL-IronHack-ronaldsg20,5749.0
1,d3-selection_Modifying_.create,2017-Purdue-UNAL-IronHack-ronaldsg20,5749.0
2,d3-collection_Sets_.set,2017-Purdue-UNAL-IronHack-ronaldsg20,5749.0
0,d3-selection_Local_.local,2017-Purdue-UNAL-IronHack-ronaldsg20,5746.0
1,d3-selection_Modifying_.create,2017-Purdue-UNAL-IronHack-ronaldsg20,5746.0
2,d3-collection_Sets_.set,2017-Purdue-UNAL-IronHack-ronaldsg20,5746.0
0,d3-collection_Sets_.set,2017-Purdue-UNAL-IronHack-ronaldsg20,1760.0
0,d3-collection_Sets_.set,2017-Purdue-UNAL-IronHack-ronaldsg20,2659.0
0,d3-collection_Sets_.set,2017-Purdue-UNAL-IronHack-ronaldsg20,1467.0
0,d3-collection_Sets_.set,2017-Purdue-UNAL-IronHack-ronaldsg20,818.0
0,d3-collection_Sets_.set,2017-Purdue-UNAL-IronHack-ronaldsg20,4227.0
0,d3-collection_Sets_.set,2017-Purdue-UNAL-IronHack-ronaldsg20,11393.0
1,d3-selection_Selecting_.window,2017-Purdue-UNAL-IronHack-ronaldsg20,11393.0
2,d3-timer___.timeout,2017-Purdue-UNAL-IronHack-ronaldsg20,11393.0
3,d3-timer___.now,2017-Purdue-UNAL-IronHack-ronaldsg20,11393.0
4,d3-shape_Stacks_.stack,2017-Purdue-UNAL-IronHack-ronaldsg20,11393.0
5,d3-timer___.interval,2017-Purdue-UNAL-IronHack-ronaldsg20,11393.0
0,d3-shape_Lines_.line,2017-Purdue-UNAL-IronHack-ronaldsg20,26930.0
1,d3-selection_Selecting_.select,2017-Purdue-UNAL-IronHack-ronaldsg20,26930.0
2,d3-collection_Objects_.keys,2017-Purdue-UNAL-IronHack-ronaldsg20,26930.0
0,d3-selection_Selecting_.style,2017-Purdue-UNAL-IronHack-ronaldsg20,3341.0
1,d3-selection_Modifying_.create,2017-Purdue-UNAL-IronHack-ronaldsg20,3341.0
2,d3-collection_Sets_.set,2017-Purdue-UNAL-IronHack-ronaldsg20,3341.0
0,d3-collection_Sets_.set,2017-Purdue-UNAL-IronHack-ronaldsg20,4257.0
0,d3-collection_Sets_.set,2017-Purdue-UNAL-IronHack-ronaldsg20,6431.0
0,d3-collection_Sets_.set,2017-Purdue-UNAL-IronHack-ronaldsg20,1829.0
0,d3-selection_Selecting_.window,2017-Purdue-UNAL-IronHack-ronaldsg20,4314.0
1,d3-collection_Sets_.set,2017-Purdue-UNAL-IronHack-ronaldsg20,4314.0
0,d3-selection_Local_.local,2017-Purdue-UNAL-IronHack-ronaldsg20,1841.0
1,d3-selection_Selecting_.window,2017-Purdue-UNAL-IronHack-ronaldsg20,1841.0
2,d3-collection_Sets_.set,2017-Purdue-UNAL-IronHack-ronaldsg20,1841.0
0,d3-collection_Sets_.set,2017-Purdue-UNAL-IronHack-ronaldsg20,2053.0
0,d3-shape_Stacks_.stack,2017-Purdue-UNAL-IronHack-ronaldsg20,5918.0
1,d3-collection_Sets_.set,2017-Purdue-UNAL-IronHack-ronaldsg20,5918.0
2,d3-timer___.now,2017-Purdue-UNAL-IronHack-ronaldsg20,5918.0
0,d3-selection_Modifying_.create,2017-Purdue-UNAL-IronHack-ronaldsg20,8727.0
1,d3-collection_Sets_.set,2017-Purdue-UNAL-IronHack-ronaldsg20,8727.0
0,d3-collection_Sets_.set,2017-Purdue-UNAL-IronHack-ronaldsg20,1115.0
0,d3-selection_Local_.local,2017-Purdue-UNAL-IronHack-ronaldsg20,7305.0
1,d3-collection_Sets_.set,2017-Purdue-UNAL-IronHack-ronaldsg20,7305.0
0,d3-selection_Selecting_.style,2017-Purdue-UNAL-IronHack-ronaldsg20,3969.0
1,d3-selection_Modifying_.create,2017-Purdue-UNAL-IronHack-ronaldsg20,3969.0
2,d3-collection_Sets_.set,2017-Purdue-UNAL-IronHack-ronaldsg20,3969.0
0,d3-selection_Local_.local,2017-Purdue-UNAL-IronHack-ronaldsg20,4867.0
1,d3-collection_Sets_.set,2017-Purdue-UNAL-IronHack-ronaldsg20,4867.0
0,d3-collection_Sets_.set,2017-Purdue-UNAL-IronHack-ronaldsg20,901.0
0,d3-collection_Sets_.set,2017-Purdue-UNAL-IronHack-ronaldsg20,11812.0
1,d3-selection_Selecting_.select,2017-Purdue-UNAL-IronHack-ronaldsg20,11812.0
2,d3-selection_Selecting_.style,2017-Purdue-UNAL-IronHack-ronaldsg20,11812.0
3,d3-selection_Selecting_.selector,2017-Purdue-UNAL-IronHack-ronaldsg20,11812.0
4,d3-selection_Modifying_.create,2017-Purdue-UNAL-IronHack-ronaldsg20,11812.0
0,d3-collection_Sets_.set,2017-Purdue-UNAL-IronHack-ronaldsg20,1988.0
0,d3-collection_Sets_.set,2017-Purdue-UNAL-IronHack-ronaldsg20,4054.0
0,d3-collection_Sets_.set,2017-Purdue-UNAL-IronHack-ronaldsg20,6754.0
0,d3-collection_Sets_.set,2017-Purdue-UNAL-IronHack-ronaldsg20,2491.0
0,d3-collection_Sets_.set,2017-Purdue-UNAL-IronHack-ronaldsg20,744.0
0,d3-collection_Sets_.set,2017-Purdue-UNAL-IronHack-ronaldsg20,1635.0
0,d3-collection_Sets_.set,2017-Purdue-UNAL-IronHack-ronaldsg20,2266.0
0,d3-collection_Sets_.set,2017-Purdue-UNAL-IronHack-ronaldsg20,854.0
0,d3-collection_Sets_.set,2017-Purdue-UNAL-IronHack-ronaldsg20,4371.0
0,d3-selection_Modifying_.create,2017-Purdue-UNAL-IronHack-ronaldsg20,6430.0
1,d3-collection_Sets_.set,2017-Purdue-UNAL-IronHack-ronaldsg20,6430.0
0,d3-collection_Sets_.set,2017-Purdue-UNAL-IronHack-ronaldsg20,1067.0
0,d3-collection_Sets_.set,2017-Purdue-UNAL-IronHack-ronaldsg20,1164.0
0,d3-collection_Sets_.set,2017-Purdue-UNAL-IronHack-ronaldsg20,1027.0
0,d3-selection_Selecting_.style,2017-Purdue-UNAL-IronHack-ronaldsg20,5871.0
1,d3-selection_Modifying_.create,2017-Purdue-UNAL-IronHack-ronaldsg20,5871.0
2,d3-collection_Sets_.set,2017-Purdue-UNAL-IronHack-ronaldsg20,5871.0
0,d3-selection_Modifying_.create,2017-Purdue-UNAL-IronHack-ronaldsg20,2181.0
1,d3-collection_Sets_.set,2017-Purdue-UNAL-IronHack-ronaldsg20,2181.0
0,d3-collection_Sets_.set,2017-Purdue-UNAL-IronHack-ronaldsg20,1622.0
0,d3-selection_Modifying_.create,2017-Purdue-UNAL-IronHack-ronaldsg20,2306.0
1,d3-collection_Sets_.set,2017-Purdue-UNAL-IronHack-ronaldsg20,2306.0
0,d3-selection_Selecting_.style,2017-Purdue-UNAL-IronHack-ronaldsg20,4704.0
1,d3-collection_Sets_.set,2017-Purdue-UNAL-IronHack-ronaldsg20,4704.0
0,d3-selection_Selecting_.style,2017-Purdue-UNAL-IronHack-ronaldsg20,8174.0
1,d3-collection_Sets_.set,2017-Purdue-UNAL-IronHack-ronaldsg20,8174.0
0,d3-selection_Local_.local,2017-Purdue-UNAL-IronHack-ronaldsg20,3249.0
1,d3-collection_Sets_.set,2017-Purdue-UNAL-IronHack-ronaldsg20,3249.0
0,d3-collection_Sets_.set,2017-Purdue-UNAL-IronHack-ronaldsg20,3955.0
0,d3-collection_Sets_.set,2017-Purdue-UNAL-IronHack-ronaldsg20,198005.0
1,d3-selection_Local_.local,2017-Purdue-UNAL-IronHack-ronaldsg20,198005.0
2,d3-selection_Selecting_.window,2017-Purdue-UNAL-IronHack-ronaldsg20,198005.0
3,d3-selection_Selecting_.select,2017-Purdue-UNAL-IronHack-ronaldsg20,198005.0
4,d3-selection_Selecting_.style,2017-Purdue-UNAL-IronHack-ronaldsg20,198005.0
5,d3-shape_Lines_.line,2017-Purdue-UNAL-IronHack-ronaldsg20,198005.0
6,d3-timer___.timeout,2017-Purdue-UNAL-IronHack-ronaldsg20,198005.0
7,d3-timer___.now,2017-Purdue-UNAL-IronHack-ronaldsg20,198005.0
8,d3-shape_Stacks_.stack,2017-Purdue-UNAL-IronHack-ronaldsg20,198005.0
9,d3-selection_Selecting_.selector,2017-Purdue-UNAL-IronHack-ronaldsg20,198005.0
10,d3-selection_Modifying_.create,2017-Purdue-UNAL-IronHack-ronaldsg20,198005.0
11,d3-collection_Objects_.keys,2017-Purdue-UNAL-IronHack-ronaldsg20,198005.0
12,d3-timer___.interval,2017-Purdue-UNAL-IronHack-ronaldsg20,198005.0
0,d3-collection_Sets_.set,2017-Purdue-UNAL-IronHack-ronaldsg20,155106.0
1,d3-selection_Local_.local,2017-Purdue-UNAL-IronHack-ronaldsg20,155106.0
2,d3-selection_Selecting_.window,2017-Purdue-UNAL-IronHack-ronaldsg20,155106.0
3,d3-selection_Selecting_.select,2017-Purdue-UNAL-IronHack-ronaldsg20,155106.0
4,d3-selection_Selecting_.style,2017-Purdue-UNAL-IronHack-ronaldsg20,155106.0
5,d3-shape_Lines_.line,2017-Purdue-UNAL-IronHack-ronaldsg20,155106.0
6,d3-timer___.timeout,2017-Purdue-UNAL-IronHack-ronaldsg20,155106.0
7,d3-timer___.now,2017-Purdue-UNAL-IronHack-ronaldsg20,155106.0
8,d3-shape_Stacks_.stack,2017-Purdue-UNAL-IronHack-ronaldsg20,155106.0
9,d3-selection_Selecting_.selector,2017-Purdue-UNAL-IronHack-ronaldsg20,155106.0
10,d3-selection_Modifying_.create,2017-Purdue-UNAL-IronHack-ronaldsg20,155106.0
11,d3-collection_Objects_.keys,2017-Purdue-UNAL-IronHack-ronaldsg20,155106.0
12,d3-timer___.interval,2017-Purdue-UNAL-IronHack-ronaldsg20,155106.0
0,d3-collection_Sets_.set,2017-Purdue-UNAL-IronHack-ronaldsg20,34487.0
1,d3-selection_Selecting_.select,2017-Purdue-UNAL-IronHack-ronaldsg20,34487.0
